# Rupture EoM solution (Garagash 2021 / Fryer et al.)
#
# a_over_b = 0.9
# Delta_f0_over_b_i = 1
# rs_type = slip
# V0_over_Vs = 1.000000e-10
# df_dts = 1.000000e+00
# bar_v0_over_cs = 3.678794e-11
# V_min = 2.138
# l_ini_over_lb = 5.000000e-01
# l_fin_over_lb = 1.000000e+03
# stop_reason = 2
#
t_over_ts,l_over_lb,vr_over_cs,V_eff_over_V0,df0_over_b
2.74838579e-01,1.11475584e+00,3.20624133e-09,2.33430668e+02,1.27483858e+00
2.74910187e-01,1.11708345e+00,3.29571709e-09,2.40338874e+02,1.27491019e+00
2.74979842e-01,1.11941105e+00,3.38857841e-09,2.47519206e+02,1.27497984e+00
2.75047578e-01,1.12173866e+00,3.48499004e-09,2.54985315e+02,1.27504758e+00
2.75113432e-01,1.12406627e+00,3.58512661e-09,2.62751688e+02,1.27511343e+00
2.75175223e-01,1.12631222e+00,3.68545494e-09,2.70544669e+02,1.27517522e+00
2.75235324e-01,1.12855817e+00,3.78960029e-09,2.78646220e+02,1.27523532e+00
2.75293766e-01,1.13080412e+00,3.89774963e-09,2.87071917e+02,1.27529377e+00
2.75350578e-01,1.13305007e+00,4.01010128e-09,2.95838306e+02,1.27535058e+00
2.75403888e-01,1.13521755e+00,4.12270937e-09,3.04637926e+02,1.27540389e+00
2.75455735e-01,1.13738504e+00,4.23962784e-09,3.13787998e+02,1.27545573e+00
2.75506145e-01,1.13955252e+00,4.36106941e-09,3.23306341e+02,1.27550615e+00
2.75555145e-01,1.14172000e+00,4.48725983e-09,3.33211890e+02,1.27555515e+00
2.75601056e-01,1.14380882e+00,4.61358772e-09,3.43143120e+02,1.27560106e+00
2.75645703e-01,1.14589763e+00,4.74477616e-09,3.53471793e+02,1.27564570e+00
2.75689110e-01,1.14798645e+00,4.88106661e-09,3.64218247e+02,1.27568911e+00
2.75731299e-01,1.15007527e+00,5.02271542e-09,3.75404100e+02,1.27573130e+00
2.75770785e-01,1.15208619e+00,5.16439823e-09,3.86609386e+02,1.27577079e+00
2.75809182e-01,1.15409711e+00,5.31155740e-09,3.98265025e+02,1.27580918e+00
2.75846510e-01,1.15610803e+00,5.46446665e-09,4.10394194e+02,1.27584651e+00
2.75882788e-01,1.15811896e+00,5.62341667e-09,4.23021541e+02,1.27588279e+00
2.75916796e-01,1.16005814e+00,5.78270665e-09,4.35694793e+02,1.27591680e+00
2.75949863e-01,1.16199733e+00,5.94819550e-09,4.48880711e+02,1.27594986e+00
2.75982004e-01,1.16393651e+00,6.12019564e-09,4.62605894e+02,1.27598200e+00
2.76013238e-01,1.16587569e+00,6.29903908e-09,4.76898645e+02,1.27601324e+00
2.76042456e-01,1.16774198e+00,6.47795094e-09,4.91218173e+02,1.27604246e+00
2.76070863e-01,1.16960827e+00,6.66386254e-09,5.06119885e+02,1.27607086e+00
2.76098473e-01,1.17147456e+00,6.85712913e-09,5.21634191e+02,1.27609847e+00
2.76125301e-01,1.17334085e+00,7.05812841e-09,5.37793462e+02,1.27612530e+00
2.76150412e-01,1.17513824e+00,7.25939167e-09,5.53998014e+02,1.27615041e+00
2.76174824e-01,1.17693563e+00,7.46858138e-09,5.70865558e+02,1.27617482e+00
2.76198549e-01,1.17873302e+00,7.68610319e-09,5.88431002e+02,1.27619855e+00
2.76221598e-01,1.18053041e+00,7.91238864e-09,6.06731532e+02,1.27622160e+00
2.76243121e-01,1.18225746e+00,8.13850225e-09,6.25045284e+02,1.27624312e+00
2.76264043e-01,1.18398452e+00,8.37356456e-09,6.44111757e+02,1.27626404e+00
2.76284375e-01,1.18571157e+00,8.61803661e-09,6.63970839e+02,1.27628437e+00
2.76304127e-01,1.18743863e+00,8.87240912e-09,6.84665038e+02,1.27630413e+00
2.76322585e-01,1.18909951e+00,9.12686004e-09,7.05396230e+02,1.27632258e+00
2.76340525e-01,1.19076039e+00,9.39144516e-09,7.26984656e+02,1.27634053e+00
2.76357958e-01,1.19242127e+00,9.66669096e-09,7.49476105e+02,1.27635796e+00
2.76374891e-01,1.19408215e+00,9.95315810e-09,7.72919407e+02,1.27637489e+00
2.76390713e-01,1.19567936e+00,1.02397843e-08,7.96410356e+02,1.27639071e+00
2.76406090e-01,1.19727658e+00,1.05379065e-08,8.20879175e+02,1.27640609e+00
2.76421030e-01,1.19887379e+00,1.08481271e-08,8.46378560e+02,1.27642103e+00
2.76435540e-01,1.20047100e+00,1.11710886e-08,8.72964740e+02,1.27643554e+00
2.76449086e-01,1.20200596e+00,1.14941038e-08,8.99594544e+02,1.27644909e+00
2.76462250e-01,1.20354092e+00,1.18301663e-08,9.27340384e+02,1.27646225e+00
2.76475038e-01,1.20507588e+00,1.21799661e-08,9.56262945e+02,1.27647504e+00
2.76487457e-01,1.20661083e+00,1.25442397e-08,9.86427021e+02,1.27648746e+00
2.76499042e-01,1.20808487e+00,1.29084077e-08,1.01662673e+03,1.27649904e+00
2.76510298e-01,1.20955890e+00,1.32873896e-08,1.04810068e+03,1.27651030e+00
2.76521231e-01,1.21103294e+00,1.36819766e-08,1.08091878e+03,1.27652123e+00
2.76531847e-01,1.21250697e+00,1.40930131e-08,1.11515577e+03,1.27653185e+00
2.76541741e-01,1.21392153e+00,1.45037689e-08,1.14941961e+03,1.27654174e+00
2.76551354e-01,1.21533609e+00,1.49313544e-08,1.18513917e+03,1.27655135e+00
