# Rupture EoM solution (Garagash 2021 / Fryer et al.)
#
# a_over_b = 1.1
# Delta_f0_over_b_i = 1
# rs_type = slip
# V0_over_Vs = 1.000000e-10
# df_dts = 1.000000e+00
# bar_v0_over_cs = 3.678794e-11
# V_min = 2.138
# l_ini_over_lb = 1.000000e+00
# l_fin_over_lb = 1.000000e+04
# stop_reason = 1
#
t_over_ts,l_over_lb,vr_over_cs,V_eff_over_V0,df0_over_b
5.53169121e-01,3.38755666e+00,3.51369254e-09,1.48054505e+02,1.55316912e+00
5.53716623e-01,3.40697065e+00,3.57847834e-09,1.50617086e+02,1.55371662e+00
5.54254241e-01,3.42638464e+00,3.64407727e-09,1.53207891e+02,1.55425424e+00
5.54782209e-01,3.44579864e+00,3.71049470e-09,1.55827053e+02,1.55478221e+00
5.55313147e-01,3.46568095e+00,3.77936826e-09,1.58538925e+02,1.55531315e+00
5.55834437e-01,3.48556325e+00,3.84911168e-09,1.61280817e+02,1.55583444e+00
5.56346308e-01,3.50544556e+00,3.91973073e-09,1.64052871e+02,1.55634631e+00
5.56848983e-01,3.52532787e+00,3.99123120e-09,1.66855229e+02,1.55684898e+00
5.57354501e-01,3.54569073e+00,4.06537947e-09,1.69756875e+02,1.55735450e+00
5.57850826e-01,3.56605358e+00,4.14046450e-09,1.72690604e+02,1.55785083e+00
5.58338176e-01,3.58641644e+00,4.21649251e-09,1.75656565e+02,1.55833818e+00
5.58816763e-01,3.60677930e+00,4.29346970e-09,1.78654908e+02,1.55881676e+00
5.59298044e-01,3.62763405e+00,4.37329671e-09,1.81759400e+02,1.55929804e+00
5.59770565e-01,3.64848880e+00,4.45413245e-09,1.84898172e+02,1.55977056e+00
5.60234535e-01,3.66934355e+00,4.53598357e-09,1.88071382e+02,1.56023453e+00
5.60690156e-01,3.69019830e+00,4.61885676e-09,1.91279190e+02,1.56069016e+00
5.61148357e-01,3.71155784e+00,4.70480232e-09,1.94600672e+02,1.56114836e+00
5.61598213e-01,3.73291739e+00,4.79183412e-09,1.97958781e+02,1.56159821e+00
5.62039920e-01,3.75427693e+00,4.87995929e-09,2.01353683e+02,1.56203992e+00
5.62473674e-01,3.77563647e+00,4.96918501e-09,2.04785549e+02,1.56247367e+00
5.62909978e-01,3.79751807e+00,5.06174019e-09,2.08339797e+02,1.56290998e+00
5.63338327e-01,3.81939967e+00,5.15546550e-09,2.11933189e+02,1.56333833e+00
5.63758910e-01,3.84128126e+00,5.25036861e-09,2.15565905e+02,1.56375891e+00
5.64171913e-01,3.86316286e+00,5.34645722e-09,2.19238122e+02,1.56417191e+00
5.64587216e-01,3.88557269e+00,5.44610224e-09,2.23040118e+02,1.56458722e+00
5.64994942e-01,3.90798252e+00,5.54700692e-09,2.26883919e+02,1.56499494e+00
5.65395273e-01,3.93039236e+00,5.64917947e-09,2.30769714e+02,1.56539527e+00
5.65788384e-01,3.95280219e+00,5.75262815e-09,2.34697692e+02,1.56578838e+00
5.66183787e-01,3.97575932e+00,5.85993511e-09,2.38765536e+02,1.56618379e+00
5.66571970e-01,3.99871645e+00,5.96859869e-09,2.42878044e+02,1.56657197e+00
5.66953107e-01,4.02167357e+00,6.07862773e-09,2.47035415e+02,1.56695311e+00
5.67327365e-01,4.04463070e+00,6.19003107e-09,2.51237850e+02,1.56732736e+00
5.67703584e-01,4.06813490e+00,6.30552214e-09,2.55587321e+02,1.56770358e+00
5.68072932e-01,4.09163909e+00,6.42247243e-09,2.59984446e+02,1.56807293e+00
5.68435574e-01,4.11514328e+00,6.54089138e-09,2.64429435e+02,1.56843557e+00
5.68791669e-01,4.13864748e+00,6.66078846e-09,2.68922499e+02,1.56879167e+00
5.69149828e-01,4.16272523e+00,6.78515386e-09,2.73575272e+02,1.56914983e+00
5.69501441e-01,4.18680299e+00,6.91109039e-09,2.78278936e+02,1.56950144e+00
5.69846665e-01,4.21088075e+00,7.03860816e-09,2.83033713e+02,1.56984667e+00
5.70185653e-01,4.23495850e+00,7.16771731e-09,2.87839826e+02,1.57018565e+00
5.70526362e-01,4.25960636e+00,7.30154236e-09,2.92813139e+02,1.57052636e+00
5.70860845e-01,4.28425422e+00,7.43705641e-09,2.97840711e+02,1.57086084e+00
5.71189250e-01,4.30890208e+00,7.57427028e-09,3.02922778e+02,1.57118925e+00
5.71511724e-01,4.33354994e+00,7.71319480e-09,3.08059572e+02,1.57151172e+00
5.71836135e-01,4.35880502e+00,7.85732756e-09,3.13379926e+02,1.57183614e+00
5.72154614e-01,4.38406011e+00,8.00327918e-09,3.18758228e+02,1.57215461e+00
5.72467301e-01,4.40931520e+00,8.15106125e-09,3.24194724e+02,1.57246730e+00
5.72774335e-01,4.43457028e+00,8.30068538e-09,3.29689662e+02,1.57277433e+00
5.73083094e-01,4.46043771e+00,8.45585902e-09,3.35378671e+02,1.57308309e+00
5.73386204e-01,4.48630514e+00,8.61298961e-09,3.41129506e+02,1.57338620e+00
5.73683799e-01,4.51217256e+00,8.77208955e-09,3.46942427e+02,1.57368380e+00
5.73976013e-01,4.53803999e+00,8.93317126e-09,3.52817694e+02,1.57397601e+00
5.74269922e-01,4.56453963e+00,9.10025777e-09,3.58901474e+02,1.57426992e+00
5.74558450e-01,4.59103926e+00,9.26945029e-09,3.65051227e+02,1.57455845e+00
5.74841727e-01,4.61753890e+00,9.44076207e-09,3.71267227e+02,1.57484173e+00
5.75119879e-01,4.64403853e+00,9.61420640e-09,3.77549748e+02,1.57511988e+00
5.75399604e-01,4.67118214e+00,9.79409036e-09,3.84054191e+02,1.57539960e+00
