# Rupture EoM solution (Garagash 2021 / Fryer et al.)
#
# a_over_b = 1
# Delta_f0_over_b_i = 1
# rs_type = aging
# V0_over_Vs = 1.000000e-10
# df_dts = 0.000000e+00
# bar_v0_over_cs = 3.678794e-11
# V_min = 2.138
# l_ini_over_lb = 1.000000e+00
# l_fin_over_lb = 1.000000e+04
# stop_reason = 1
#
t_over_ts,l_over_lb,vr_over_cs,V_eff_over_V0,df0_over_b
2.89335456e+00,6.50826119e+01,6.66233798e-06,2.66493519e+05,1.00000000e+00
2.89335744e+00,6.52765465e+01,6.79981603e-06,2.71992641e+05,1.00000000e+00
2.89336028e+00,6.54713822e+01,6.94058579e-06,2.77623431e+05,1.00000000e+00
2.89336306e+00,6.56662180e+01,7.08406207e-06,2.83362483e+05,1.00000000e+00
2.89336578e+00,6.58610537e+01,7.23029326e-06,2.89211730e+05,1.00000000e+00
2.89336845e+00,6.60558894e+01,7.37932854e-06,2.95173141e+05,1.00000000e+00
2.89337107e+00,6.62516762e+01,7.53196640e-06,3.01278656e+05,1.00000000e+00
2.89337365e+00,6.64474630e+01,7.68753784e-06,3.07501513e+05,1.00000000e+00
2.89337617e+00,6.66432498e+01,7.84609527e-06,3.13843811e+05,1.00000000e+00
2.89337864e+00,6.68390365e+01,8.00769203e-06,3.20307681e+05,1.00000000e+00
2.89338109e+00,6.70371127e+01,8.17432657e-06,3.26973063e+05,1.00000000e+00
2.89338349e+00,6.72351888e+01,8.34418443e-06,3.33767377e+05,1.00000000e+00
2.89338584e+00,6.74332649e+01,8.51732360e-06,3.40692944e+05,1.00000000e+00
2.89338814e+00,6.76313411e+01,8.69380309e-06,3.47752123e+05,1.00000000e+00
2.89339039e+00,6.78294542e+01,8.87371684e-06,3.54948673e+05,1.00000000e+00
2.89339260e+00,6.80275674e+01,9.05709313e-06,3.62283725e+05,1.00000000e+00
2.89339477e+00,6.82256806e+01,9.24399399e-06,3.69759759e+05,1.00000000e+00
2.89339689e+00,6.84237937e+01,9.43448249e-06,3.77379299e+05,1.00000000e+00
2.89339898e+00,6.86234382e+01,9.63013776e-06,3.85205510e+05,1.00000000e+00
2.89340104e+00,6.88230827e+01,9.82956815e-06,3.93182726e+05,1.00000000e+00
2.89340305e+00,6.90227272e+01,1.00328415e-05,4.01313658e+05,1.00000000e+00
2.89340502e+00,6.92223717e+01,1.02400267e-05,4.09601068e+05,1.00000000e+00
2.89340697e+00,6.94245275e+01,1.04538759e-05,4.18155037e+05,1.00000000e+00
2.89340888e+00,6.96266833e+01,1.06718820e-05,4.26875280e+05,1.00000000e+00
2.89341076e+00,6.98288392e+01,1.08941202e-05,4.35764807e+05,1.00000000e+00
2.89341260e+00,7.00309950e+01,1.11206670e-05,4.44826681e+05,1.00000000e+00
2.89341439e+00,7.02324668e+01,1.13508116e-05,4.54032463e+05,1.00000000e+00
2.89341615e+00,7.04339387e+01,1.15853913e-05,4.63415651e+05,1.00000000e+00
2.89341787e+00,7.06354105e+01,1.18244858e-05,4.72979433e+05,1.00000000e+00
2.89341955e+00,7.08368824e+01,1.20681762e-05,4.82727048e+05,1.00000000e+00
2.89342121e+00,7.10387996e+01,1.23170990e-05,4.92683960e+05,1.00000000e+00
2.89342283e+00,7.12407167e+01,1.25708049e-05,5.02832197e+05,1.00000000e+00
2.89342442e+00,7.14426339e+01,1.28293797e-05,5.13175187e+05,1.00000000e+00
2.89342598e+00,7.16445510e+01,1.30929104e-05,5.23716416e+05,1.00000000e+00
2.89342752e+00,7.18486150e+01,1.33643687e-05,5.34574748e+05,1.00000000e+00
2.89342903e+00,7.20526790e+01,1.36410723e-05,5.45642892e+05,1.00000000e+00
2.89343052e+00,7.22567430e+01,1.39231158e-05,5.56924630e+05,1.00000000e+00
2.89343197e+00,7.24608070e+01,1.42105952e-05,5.68423809e+05,1.00000000e+00
2.89343340e+00,7.26663324e+01,1.45057271e-05,5.80229084e+05,1.00000000e+00
2.89343480e+00,7.28718578e+01,1.48065738e-05,5.92262952e+05,1.00000000e+00
2.89343617e+00,7.30773832e+01,1.51132385e-05,6.04529541e+05,1.00000000e+00
2.89343752e+00,7.32829087e+01,1.54258263e-05,6.17033052e+05,1.00000000e+00
2.89343884e+00,7.34883884e+01,1.57443724e-05,6.29774896e+05,1.00000000e+00
2.89344013e+00,7.36938681e+01,1.60690542e-05,6.42762165e+05,1.00000000e+00
2.89344140e+00,7.38993478e+01,1.63999818e-05,6.55999270e+05,1.00000000e+00
2.89344264e+00,7.41048275e+01,1.67372675e-05,6.69490698e+05,1.00000000e+00
2.89344386e+00,7.43120424e+01,1.70839563e-05,6.83358249e+05,1.00000000e+00
2.89344506e+00,7.45192574e+01,1.74373459e-05,6.97493833e+05,1.00000000e+00
2.89344624e+00,7.47264723e+01,1.77975572e-05,7.11902288e+05,1.00000000e+00
2.89344739e+00,7.49336873e+01,1.81647134e-05,7.26588534e+05,1.00000000e+00
2.89344854e+00,7.51444787e+01,1.85454612e-05,7.41818445e+05,1.00000000e+00
2.89344966e+00,7.53552700e+01,1.89336587e-05,7.57346348e+05,1.00000000e+00
2.89345077e+00,7.55660614e+01,1.93294423e-05,7.73177689e+05,1.00000000e+00
2.89345185e+00,7.57768528e+01,1.97329503e-05,7.89318011e+05,1.00000000e+00
2.89345289e+00,7.59852819e+01,2.01396697e-05,8.05586786e+05,1.00000000e+00
2.89345392e+00,7.61937111e+01,2.05542176e-05,8.22168701e+05,1.00000000e+00
2.89345492e+00,7.64021403e+01,2.09767347e-05,8.39069387e+05,1.00000000e+00
2.89345590e+00,7.66105695e+01,2.14073645e-05,8.56294576e+05,1.00000000e+00
2.89345687e+00,7.68200262e+01,2.18484369e-05,8.73937473e+05,1.00000000e+00
2.89345782e+00,7.70294830e+01,2.22979993e-05,8.91919969e+05,1.00000000e+00
2.89345875e+00,7.72389398e+01,2.27562044e-05,9.10248174e+05,1.00000000e+00
2.89345966e+00,7.74483966e+01,2.32232077e-05,9.28928304e+05,1.00000000e+00
2.89346057e+00,7.76603991e+01,2.37050076e-05,9.48200301e+05,1.00000000e+00
2.89346145e+00,7.78724016e+01,2.41961492e-05,9.67845963e+05,1.00000000e+00
2.89346232e+00,7.80844042e+01,2.46968017e-05,9.87872064e+05,1.00000000e+00
2.89346317e+00,7.82964067e+01,2.52071376e-05,1.00828550e+06,1.00000000e+00
2.89346400e+00,7.85083058e+01,2.57270758e-05,1.02908303e+06,1.00000000e+00
2.89346481e+00,7.87202049e+01,2.62570408e-05,1.05028163e+06,1.00000000e+00
2.89346561e+00,7.89321040e+01,2.67972134e-05,1.07188853e+06,1.00000000e+00
2.89346640e+00,7.91440031e+01,2.73477776e-05,1.09391110e+06,1.00000000e+00
2.89346717e+00,7.93586506e+01,2.79162692e-05,1.11665076e+06,1.00000000e+00
2.89346793e+00,7.95732981e+01,2.84958133e-05,1.13983252e+06,1.00000000e+00
2.89346868e+00,7.97879456e+01,2.90866110e-05,1.16346444e+06,1.00000000e+00
2.89346941e+00,8.00025932e+01,2.96888671e-05,1.18755468e+06,1.00000000e+00
2.89347013e+00,8.02185664e+01,3.03066178e-05,1.21226471e+06,1.00000000e+00
2.89347084e+00,8.04345396e+01,3.09363948e-05,1.23745579e+06,1.00000000e+00
2.89347153e+00,8.06505128e+01,3.15784173e-05,1.26313668e+06,1.00000000e+00
2.89347220e+00,8.08664860e+01,3.22329082e-05,1.28931632e+06,1.00000000e+00
2.89347287e+00,8.10821976e+01,3.28992787e-05,1.31597114e+06,1.00000000e+00
2.89347351e+00,8.12979093e+01,3.35785433e-05,1.34314172e+06,1.00000000e+00
2.89347415e+00,8.15136209e+01,3.42709358e-05,1.37083742e+06,1.00000000e+00
2.89347477e+00,8.17293326e+01,3.49766939e-05,1.39906775e+06,1.00000000e+00
2.89347539e+00,8.19471997e+01,3.57033170e-05,1.42813267e+06,1.00000000e+00
2.89347599e+00,8.21650669e+01,3.64440739e-05,1.45776295e+06,1.00000000e+00
2.89347659e+00,8.23829340e+01,3.71992220e-05,1.48796887e+06,1.00000000e+00
2.89347717e+00,8.26008012e+01,3.79690234e-05,1.51876092e+06,1.00000000e+00
2.89347773e+00,8.28183342e+01,3.87525296e-05,1.55010117e+06,1.00000000e+00
2.89347829e+00,8.30358672e+01,3.95511794e-05,1.58204716e+06,1.00000000e+00
2.89347883e+00,8.32534002e+01,4.03652472e-05,1.61460987e+06,1.00000000e+00
2.89347937e+00,8.34709332e+01,4.11950121e-05,1.64780047e+06,1.00000000e+00
2.89347989e+00,8.36901246e+01,4.20472678e-05,1.68189070e+06,1.00000000e+00
2.89348041e+00,8.39093161e+01,4.29160441e-05,1.71664175e+06,1.00000000e+00
2.89348091e+00,8.41285075e+01,4.38016411e-05,1.75206562e+06,1.00000000e+00
2.89348141e+00,8.43476990e+01,4.47043643e-05,1.78817455e+06,1.00000000e+00
2.89348190e+00,8.45681207e+01,4.56297389e-05,1.82518953e+06,1.00000000e+00
2.89348238e+00,8.47885425e+01,4.65730677e-05,1.86292269e+06,1.00000000e+00
2.89348284e+00,8.50089642e+01,4.75346774e-05,1.90138707e+06,1.00000000e+00
2.89348330e+00,8.52293860e+01,4.85149003e-05,1.94059599e+06,1.00000000e+00
2.89348376e+00,8.54513930e+01,4.95213303e-05,1.98085318e+06,1.00000000e+00
2.89348420e+00,8.56734001e+01,5.05473362e-05,2.02189342e+06,1.00000000e+00
2.89348464e+00,8.58954072e+01,5.15932752e-05,2.06373098e+06,1.00000000e+00
2.89348506e+00,8.61174143e+01,5.26595108e-05,2.10638040e+06,1.00000000e+00
2.89348548e+00,8.63410181e+01,5.37543056e-05,2.15017219e+06,1.00000000e+00
2.89348589e+00,8.65646219e+01,5.48704490e-05,2.19481792e+06,1.00000000e+00
2.89348630e+00,8.67882257e+01,5.60083314e-05,2.24033322e+06,1.00000000e+00
2.89348669e+00,8.70118295e+01,5.71683505e-05,2.28673398e+06,1.00000000e+00
2.89348708e+00,8.72350346e+01,5.83487812e-05,2.33395120e+06,1.00000000e+00
2.89348746e+00,8.74582396e+01,5.95520813e-05,2.38208321e+06,1.00000000e+00
2.89348783e+00,8.76814446e+01,6.07786667e-05,2.43114662e+06,1.00000000e+00
2.89348819e+00,8.79046496e+01,6.20289607e-05,2.48115837e+06,1.00000000e+00
2.89348855e+00,8.81307110e+01,6.33198610e-05,2.53279438e+06,1.00000000e+00
2.89348891e+00,8.83567724e+01,6.46359765e-05,2.58543900e+06,1.00000000e+00
2.89348925e+00,8.85828339e+01,6.59777696e-05,2.63911072e+06,1.00000000e+00
2.89348959e+00,8.88088953e+01,6.73457111e-05,2.69382838e+06,1.00000000e+00
2.89348992e+00,8.90356266e+01,6.87444525e-05,2.74977803e+06,1.00000000e+00
2.89349025e+00,8.92623580e+01,7.01704701e-05,2.80681873e+06,1.00000000e+00
2.89349057e+00,8.94890894e+01,7.16242634e-05,2.86497046e+06,1.00000000e+00
2.89349088e+00,8.97158207e+01,7.31063408e-05,2.92425355e+06,1.00000000e+00
2.89349119e+00,8.99448465e+01,7.46326578e-05,2.98530622e+06,1.00000000e+00
2.89349150e+00,9.01738723e+01,7.61889038e-05,3.04755606e+06,1.00000000e+00
2.89349179e+00,9.04028981e+01,7.77756301e-05,3.11102510e+06,1.00000000e+00
2.89349209e+00,9.06319239e+01,7.93933980e-05,3.17573582e+06,1.00000000e+00
2.89349237e+00,9.08590045e+01,8.10286356e-05,3.24114531e+06,1.00000000e+00
2.89349265e+00,9.10860852e+01,8.26955167e-05,3.30782055e+06,1.00000000e+00
2.89349292e+00,9.13131658e+01,8.43946166e-05,3.37578454e+06,1.00000000e+00
2.89349319e+00,9.15402465e+01,8.61265212e-05,3.44506071e+06,1.00000000e+00
2.89349345e+00,9.17682188e+01,8.78988243e-05,3.51595283e+06,1.00000000e+00
2.89349370e+00,9.19961911e+01,8.97054029e-05,3.58821597e+06,1.00000000e+00
2.89349396e+00,9.22241634e+01,9.15468804e-05,3.66187506e+06,1.00000000e+00
2.89349420e+00,9.24521357e+01,9.34238909e-05,3.73695547e+06,1.00000000e+00
2.89349445e+00,9.26836915e+01,9.53674448e-05,3.81469761e+06,1.00000000e+00
2.89349469e+00,9.29152472e+01,9.73490100e-05,3.89396021e+06,1.00000000e+00
2.89349492e+00,9.31468030e+01,9.93692857e-05,3.97477123e+06,1.00000000e+00
2.89349515e+00,9.33783588e+01,1.01428984e-04,4.05715913e+06,1.00000000e+00
2.89349538e+00,9.36115236e+01,1.03543561e-04,4.14174223e+06,1.00000000e+00
2.89349560e+00,9.38446885e+01,1.05699596e-04,4.22798362e+06,1.00000000e+00
2.89349582e+00,9.40778534e+01,1.07897853e-04,4.31591388e+06,1.00000000e+00
2.89349604e+00,9.43110183e+01,1.10139110e-04,4.40556413e+06,1.00000000e+00
2.89349625e+00,9.45436551e+01,1.12418934e-04,4.49675707e+06,1.00000000e+00
2.89349645e+00,9.47762920e+01,1.14743151e-04,4.58972572e+06,1.00000000e+00
2.89349665e+00,9.50089288e+01,1.17112574e-04,4.68450264e+06,1.00000000e+00
2.89349685e+00,9.52415657e+01,1.19528032e-04,4.78112092e+06,1.00000000e+00
