# Rupture EoM solution (Garagash 2021 / Fryer et al.)
#
# a_over_b = 0.9
# Delta_f0_over_b_i = 1
# rs_type = aging
# V0_over_Vs = 1.000000e-10
# df_dts = 0.000000e+00
# bar_v0_over_cs = 3.678794e-11
# V_min = 2.138
# l_ini_over_lb = 5.000000e-01
# l_fin_over_lb = 1.000000e+04
# stop_reason = 1
#
t_over_ts,l_over_lb,vr_over_cs,V_eff_over_V0,df0_over_b
1.73418839e+00,6.69112661e+00,1.25034384e-08,8.36703583e+02,1.00000000e+00
1.73436696e+00,6.71369958e+00,1.27810457e-08,8.56474460e+02,1.00000000e+00
1.73454165e+00,6.73627254e+00,1.30652349e-08,8.76740559e+02,1.00000000e+00
1.73471148e+00,6.75870532e+00,1.33543445e-08,8.97384402e+02,1.00000000e+00
1.73487763e+00,6.78113809e+00,1.36502865e-08,9.18543575e+02,1.00000000e+00
1.73504018e+00,6.80357086e+00,1.39532331e-08,9.40231709e+02,1.00000000e+00
1.73519920e+00,6.82600363e+00,1.42633611e-08,9.62462816e+02,1.00000000e+00
1.73535371e+00,6.84828389e+00,1.45786682e-08,9.85094459e+02,1.00000000e+00
1.73550488e+00,6.87056414e+00,1.49014210e-08,1.00829044e+03,1.00000000e+00
1.73565277e+00,6.89284440e+00,1.52318069e-08,1.03206566e+03,1.00000000e+00
1.73579745e+00,6.91512466e+00,1.55700186e-08,1.05643546e+03,1.00000000e+00
1.73593808e+00,6.93726145e+00,1.59139981e-08,1.08125277e+03,1.00000000e+00
1.73607568e+00,6.95939825e+00,1.62660971e-08,1.10668847e+03,1.00000000e+00
1.73621029e+00,6.98153505e+00,1.66265197e-08,1.13275890e+03,1.00000000e+00
1.73634198e+00,7.00367184e+00,1.69954759e-08,1.15948083e+03,1.00000000e+00
1.73647006e+00,7.02567942e+00,1.73709505e-08,1.18670967e+03,1.00000000e+00
1.73659538e+00,7.04768700e+00,1.77552896e-08,1.21461692e+03,1.00000000e+00
1.73671798e+00,7.06969457e+00,1.81487164e-08,1.24322050e+03,1.00000000e+00
1.73683792e+00,7.09170215e+00,1.85514600e-08,1.27253883e+03,1.00000000e+00
1.73695451e+00,7.11356675e+00,1.89610460e-08,1.30239320e+03,1.00000000e+00
1.73706857e+00,7.13543136e+00,1.93802974e-08,1.33299084e+03,1.00000000e+00
1.73718016e+00,7.15729597e+00,1.98094572e-08,1.36435136e+03,1.00000000e+00
1.73728933e+00,7.17916057e+00,2.02487753e-08,1.39649492e+03,1.00000000e+00
1.73739548e+00,7.20088855e+00,2.06956650e-08,1.42923383e+03,1.00000000e+00
1.73749932e+00,7.22261653e+00,2.11530980e-08,1.46278742e+03,1.00000000e+00
1.73760093e+00,7.24434451e+00,2.16213395e-08,1.49717716e+03,1.00000000e+00
1.73770033e+00,7.26607249e+00,2.21006621e-08,1.53242515e+03,1.00000000e+00
1.73779698e+00,7.28766835e+00,2.25883268e-08,1.56833172e+03,1.00000000e+00
1.73789155e+00,7.30926422e+00,2.30874964e-08,1.60513150e+03,1.00000000e+00
1.73798408e+00,7.33086009e+00,2.35984603e-08,1.64284803e+03,1.00000000e+00
1.73807459e+00,7.35245595e+00,2.41215156e-08,1.68150553e+03,1.00000000e+00
1.73816264e+00,7.37392588e+00,2.46538085e-08,1.72089498e+03,1.00000000e+00
1.73824878e+00,7.39539580e+00,2.51986618e-08,1.76126421e+03,1.00000000e+00
